bank_payment_id,bank_account_id,legal_entity_id,payment_date,period_month,doc_no,direction,amount,debit,credit,currency,counterparty_raw,counterparty_inn,counterparty_id,purpose,doc_type,source_file_id,source_row_id,match_status,cash_line_id,source_bank,is_internal
d87f049d151c6d47,40702810638040103938,LE-OOO-SALON-YANINA,2024-01-16,2024-01,279808,out,6416.0,6416.0,,RUB,"АО ""Мосэнергосбыт""",7736520080,,30% стоимость электроэнергии (мощности)  за  Февраль 2024 г. Договор энергоснабжения 77640001001950 от 07.12.2006 согласно счета №41001223279808 от 15.01.2024 в т.ч. НДС 1069.33,Sber statement,FILE-103,r22,UNMATCHED,,SBER,N
3c20d6fdcb924bb9,40702810638040103938,LE-OOO-SALON-YANINA,2024-01-16,2024-01,279819,out,6416.0,6416.0,,RUB,"АО ""Мосэнергосбыт""",7736520080,,30% стоимость электроэнергии (мощности)  за  Февраль 2024 г. Договор энергоснабжения 77640001001950 от 07.12.2006 согласно счета №42801223279819 от 15.01.2024 в т.ч. НДС 1069.33,Sber statement,FILE-103,r23,UNMATCHED,,SBER,N
99b57f195727a1ef,40702810638040103938,LE-OOO-SALON-YANINA,2024-01-16,2024-01,279837,out,8554.0,8554.0,,RUB,"АО ""Мосэнергосбыт""",7736520080,,40% стоимость электроэнергии (мощности)  за  Февраль 2024 г. Договор энергоснабжения 77640001001950 от 07.12.2006 согласно счета №42501223279837 от 15.01.2024 в т.ч. НДС 1425.67,Sber statement,FILE-103,r24,UNMATCHED,,SBER,N
8c87eecb624711da,40702810638040103938,LE-OOO-SALON-YANINA,2024-01-29,2024-01,129045,out,37.0,37.0,,RUB,Московский банк ПАО СБЕРБАНК,7707083893,,"Комиссия в другие банки (кредитные организации, Банк России) за ПП/ПТ через ДБО согласно договору РКО №40702810638040103938 от '28/09/1999'. Документы: №8 (14880 RUR  ) от 29/01/24 Без НДС",Sber statement,FILE-103,r25,UNMATCHED,,SBER,N
baf33b661e3e7ab1,40702810638040103938,LE-OOO-SALON-YANINA,2024-01-29,2024-01,8,out,14880.0,14880.0,,RUB,"ООО ""ЧОП ""Агентство БАСТИОН""",7719034467,,оплата по сч.172 от 31.12.2023 г. за охрану в январе 2024 г. НДС не облагается.,Sber statement,FILE-103,r26,UNMATCHED,,SBER,N
56f8574ddc801765,40702810638040103938,LE-OOO-SALON-YANINA,2024-01-29,2024-01,9,out,36000.0,36000.0,,RUB,КАЗНАЧЕЙСТВО РОССИИ,7727406020,,"БИК 017003983 ОТДЕЛЕНИЕ ТУЛА БАНКА РОССИИ//УФК по Тульской области, г.Тула",Sber statement,FILE-103,r27,UNMATCHED,,SBER,N
7fb6445df149a143,40702810638040103938,LE-OOO-SALON-YANINA,2024-02-01,2024-02,810212,out,2100.0,2100.0,,RUB,Московский банк ПАО СБЕРБАНК,7707083893,,Комиссия за ведение счета '40702810638040103938' от '28/09/1999' за период с '01/01/2024' по '31/01/2024' за 31 дней. НДС не облагается,Sber statement,FILE-103,r28,UNMATCHED,,SBER,N
bbad72e8c9cd35ae,40702810638040103938,LE-OOO-SALON-YANINA,2024-02-06,2024-02,200232,out,16.0,16.0,,RUB,Московский банк ПАО СБЕРБАНК,7707083893,,"Комиссия внутри Сбербанка за ПП/ПТ через ДБО согласно договору РКО № 40702810638040103938 от '28/09/1999'.  Документ(ы):; от 06/02/24 №№: 14 (2700 RUR  ), 12 (8981.68 RUR  ). Без НДС",Sber statement,FILE-103,r29,UNMATCHED,,SBER,N
15b599750e0039b9,40702810638040103938,LE-OOO-SALON-YANINA,2024-02-06,2024-02,200234,out,111.0,111.0,,RUB,Московский банк ПАО СБЕРБАНК,7707083893,,"Комиссия в другие банки (кредитные организации, Банк России) за ПП/ПТ через ДБО согласно договору РКО №40702810638040103938 от '28/09/1999'. Документы:  Документ(ы):; от 06/02/24 №№: 13 (2880 RUR  ), ",Sber statement,FILE-103,r30,UNMATCHED,,SBER,N
5e3690b50c228599,40702810638040103938,LE-OOO-SALON-YANINA,2024-02-06,2024-02,11,out,1704.8,1704.8,,RUB,ПАО МГТС,7710016640,,"оплата по сч.  69/42000099575 от 31.01.2024 по договору 0021575-1/2000 от 01.02.2002 г., идент.платежа 000690021575 В том числе НДС 20 % - 284.13 рублей.",Sber statement,FILE-103,r31,UNMATCHED,,SBER,N
c6595dbcf03279d3,40702810638040103938,LE-OOO-SALON-YANINA,2024-02-06,2024-02,14,out,2700.0,2700.0,,RUB,"ООО ""ЕТЦ ВО""",9723048434,,Оплата за техобслуживание пожарной сигнализации за февраль 2024 г. по договору 45200167-ТО (сч. 78 от 15.01.24) НДС не облагается.,Sber statement,FILE-103,r32,UNMATCHED,,SBER,N
69191d27712a3cc6,40702810638040103938,LE-OOO-SALON-YANINA,2024-02-06,2024-02,13,out,2880.0,2880.0,,RUB,"ООО ""Объединенное Экспертное Содружество""",7704361060,,Оплата по за техобслуживание в феврал 2024 г. по сч.  24020102 от 01.02.2024 г НДС не облагается.,Sber statement,FILE-103,r33,UNMATCHED,,SBER,N
1cec402647913f48,40702810638040103938,LE-OOO-SALON-YANINA,2024-02-06,2024-02,12,out,8981.68,8981.68,,RUB,"АО ""ЭКОТЕХПРОМ""",9706038813,,оплата за вывоз ТБО в январе 2024 г. по сч. ЦАО-0000517 от 31.01.2024 г. НДС не облагается.,Sber statement,FILE-103,r34,UNMATCHED,,SBER,N
090ea27153e08038,40702810638040103938,LE-OOO-SALON-YANINA,2024-02-06,2024-02,10,out,13920.0,13920.0,,RUB,"ООО ""ЧОП ""Агентство БАСТИОН""",7719034467,,оплата по сч.10 от 31.01.2024 г. за охрану в феврале 2024 г. НДС не облагается.,Sber statement,FILE-103,r35,UNMATCHED,,SBER,N
dc929e3f1802b36a,40702810638040103938,LE-OOO-SALON-YANINA,2024-02-12,2024-02,671141,out,8.0,8.0,,RUB,Московский банк ПАО СБЕРБАНК,7707083893,,Комиссия внутри Сбербанка за ПП/ПТ через ДБО согласно договору РКО № 40702810638040103938 от '28/09/1999'. №20 (2700 RUR  ) от 12/02/24. Без НДС,Sber statement,FILE-103,r36,UNMATCHED,,SBER,N
628ae1fd01b4d53b,40702810638040103938,LE-OOO-SALON-YANINA,2024-02-12,2024-02,16,out,138.0,138.0,,RUB,"АО ""КОМКОР""",7717020170,,"оплата за интернет по сч. 3175-100/01.24-38625 от 31.01.2024 гпо договору № 82851200 от 29.10.09, В том числе НДС 20 % - 23.00 рублей.",Sber statement,FILE-103,r37,UNMATCHED,,SBER,N
7a2c51554153709f,40702810638040103938,LE-OOO-SALON-YANINA,2024-02-12,2024-02,671142,out,185.0,185.0,,RUB,Московский банк ПАО СБЕРБАНК,7707083893,,"Комиссия в другие банки (кредитные организации, Банк России) за ПП/ПТ через ДБО согласно договору РКО №40702810638040103938 от '28/09/1999'. Документы:  Документ(ы):; от 12/02/24 №№: 18 (21115.75 RUR ",Sber statement,FILE-103,r38,UNMATCHED,,SBER,N
7a1d8ac182c2a0a2,40702810638040103938,LE-OOO-SALON-YANINA,2024-02-12,2024-02,19,out,522.36,522.36,,RUB,Счет по сбору платежей юридических лиц района Тверской,7702070139,,(1071904917#0124) Коммунальные и эксплуатационные услуги за январь 2024 года по сч.  1678 от 31.01.2024 г. по дог. 448 от 01.01.2009 В том числе НДС 20 % - 87.06 рублей.,Sber statement,FILE-103,r39,UNMATCHED,,SBER,N
2f3a315f1e169946,40702810638040103938,LE-OOO-SALON-YANINA,2024-02-12,2024-02,15,out,2689.97,2689.97,,RUB,"АО ""КОМКОР""",7717020170,,"оплата за интернет по сч. 3167-11/01.24-38625 от 31.01.2024по договору № 82851200 от 29.10.09, В том числе НДС 20 % - 448.33 рублей.",Sber statement,FILE-103,r40,UNMATCHED,,SBER,N
ca1774464f0ee41b,40702810638040103938,LE-OOO-SALON-YANINA,2024-02-12,2024-02,20,out,2700.0,2700.0,,RUB,"ООО ""ЕТЦ ВО""",9723048434,,Оплата за техобслуживание пожарной сигнализации за март 2024 г. по договору 45200167-ТО (сч. 351 от 09.02.24) НДС не облагается.,Sber statement,FILE-103,r41,UNMATCHED,,SBER,N
cf447d538d6e7e85,40702810638040103938,LE-OOO-SALON-YANINA,2024-02-12,2024-02,17,out,18371.7,18371.7,,RUB,Счет по сбору платежей юридических лиц района Тверской,7702070139,,(1071904917#0124) Коммунальные и эксплуатационные услуги за январь 2024 года по сч.  1678 от 31.01.2024 г. по дог. 448 от 01.01.2009 В том числе НДС 20 % - 3061.95 рублей.,Sber statement,FILE-103,r42,UNMATCHED,,SBER,N
362b3f1de8b3e473,40702810638040103938,LE-OOO-SALON-YANINA,2024-02-12,2024-02,18,out,21115.75,21115.75,,RUB,Счет по сбору платежей юридических лиц района Тверской,7702070139,,(1073906545#0124) Коммунальные и эксплуатационные услуги за январь 2024 года по сч. 1757 от 31.01.2024 г. по дог.645 от 01.10.2013 В том числе НДС 20 % - 3519.29 рублей.,Sber statement,FILE-103,r43,UNMATCHED,,SBER,N
19560638cfd98834,40702810638040103938,LE-OOO-SALON-YANINA,2024-02-16,2024-02,986279,out,111.0,111.0,,RUB,Московский банк ПАО СБЕРБАНК,7707083893,,"Комиссия в другие банки (кредитные организации, Банк России) за ПП/ПТ через ДБО согласно договору РКО №40702810638040103938 от '28/09/1999'. Документы:  Документ(ы):; от 15/02/24 №№: 286862 (5398 RUR ",Sber statement,FILE-103,r44,UNMATCHED,,SBER,N
268343e1421d9e23,40702810638040103938,LE-OOO-SALON-YANINA,2024-02-16,2024-02,286862,out,5398.0,5398.0,,RUB,"АО ""Мосэнергосбыт""",7736520080,,30% стоимость электроэнергии (мощности)  за  Март 2024 г. Договор энергоснабжения 77640001001950 от 07.12.2006 согласно счета №42800124286862 от 15.02.2024 в т.ч. НДС 899.67,Sber statement,FILE-103,r45,UNMATCHED,,SBER,N
d9cc0dc8d37650d6,40702810638040103938,LE-OOO-SALON-YANINA,2024-02-16,2024-02,286891,out,5398.0,5398.0,,RUB,"АО ""Мосэнергосбыт""",7736520080,,30% стоимость электроэнергии (мощности)  за  Март 2024 г. Договор энергоснабжения 77640001001950 от 07.12.2006 согласно счета №41000124286891 от 15.02.2024 в т.ч. НДС 899.67,Sber statement,FILE-103,r46,UNMATCHED,,SBER,N
72d67ed59c173068,40702810638040103938,LE-OOO-SALON-YANINA,2024-02-16,2024-02,286878,out,7197.0,7197.0,,RUB,"АО ""Мосэнергосбыт""",7736520080,,40% стоимость электроэнергии (мощности)  за  Март 2024 г. Договор энергоснабжения 77640001001950 от 07.12.2006 согласно счета №42500124286878 от 15.02.2024 в т.ч. НДС 1199.50,Sber statement,FILE-103,r47,UNMATCHED,,SBER,N
7ad35ebb64243136,40702810638040103938,LE-OOO-SALON-YANINA,2024-03-06,2024-03,585527,out,8.0,8.0,,RUB,Московский банк ПАО СБЕРБАНК,7707083893,,Комиссия внутри Сбербанка за ПП/ПТ через ДБО согласно договору РКО № 40702810638040103938 от '28/09/1999'. №23 (8981.68 RUR  ) от 06/03/24. Без НДС,Sber statement,FILE-103,r48,UNMATCHED,,SBER,N
6346b3f9be435156,40702810638040103938,LE-OOO-SALON-YANINA,2024-03-06,2024-03,22,out,138.0,138.0,,RUB,"АО ""КОМКОР""",7717020170,,"оплата за интернет по сч. 14898-100/02.24-38625 от 29.02.2024 гпо договору № 82851200 от 29.10.09, В том числе НДС 20 % - 23.00 рублей.",Sber statement,FILE-103,r49,UNMATCHED,,SBER,N
4455270f49f29114,40702810638040103938,LE-OOO-SALON-YANINA,2024-03-06,2024-03,585528,out,444.0,444.0,,RUB,Московский банк ПАО СБЕРБАНК,7707083893,,"Комиссия в другие банки (кредитные организации, Банк России) за ПП/ПТ через ДБО согласно договору РКО №40702810638040103938 от '28/09/1999'. Документы:  Документ(ы):; от 06/03/24 №№: 24 (2880 RUR  ), ",Sber statement,FILE-103,r50,UNMATCHED,,SBER,N
39db969ee5e74ff6,40702810638040103938,LE-OOO-SALON-YANINA,2024-03-06,2024-03,25,out,1760.92,1760.92,,RUB,ПАО МГТС,7710016640,,"оплата по сч.  69/42003597847 от 29.02.2024 по договору 0021575-1/2000 от 01.02.2002 г., идент.платежа 000690021575 В том числе НДС 20 % - 293.49 рублей.",Sber statement,FILE-103,r51,UNMATCHED,,SBER,N
254047fdf5621b82,40702810638040103938,LE-OOO-SALON-YANINA,2024-03-06,2024-03,21,out,2689.97,2689.97,,RUB,"АО ""КОМКОР""",7717020170,,"оплата за интернет по сч. 14892-11/02.24-38625 от 29.02.2024по договору № 82851200 от 29.10.09, В том числе НДС 20 % - 448.33 рублей.",Sber statement,FILE-103,r52,UNMATCHED,,SBER,N
1907dacc386ecac4,40702810638040103938,LE-OOO-SALON-YANINA,2024-03-06,2024-03,24,out,2880.0,2880.0,,RUB,"ООО ""Объединенное Экспертное Содружество""",7704361060,,Оплата по за техобслуживание в марте 2024 г. по сч.  24030102 от 01.03.2024 г НДС не облагается.,Sber statement,FILE-103,r53,UNMATCHED,,SBER,N
060b57f113d2961e,40702810638040103938,LE-OOO-SALON-YANINA,2024-03-06,2024-03,26,out,3711.66,3711.66,,RUB,Счет по сбору платежей юридических лиц района Тверской,7702070139,,"код 1079067826#0124 взносы на кап.ремонт за январь 2024 г. МС/ФКР № 3781464000452018, НДС не облагается.",Sber statement,FILE-103,r54,UNMATCHED,,SBER,N
ce11104094c08c3d,40702810638040103938,LE-OOO-SALON-YANINA,2024-03-06,2024-03,31,out,3711.66,3711.66,,RUB,Счет по сбору платежей юридических лиц района Тверской,7702070139,,"код 1079067826#0324 взносы на кап.ремонт за март 2024 г. МС/ФКР № 3781464000452018, НДС не облагается.",Sber statement,FILE-103,r55,UNMATCHED,,SBER,N
a87c0eab9c9462c1,40702810638040103938,LE-OOO-SALON-YANINA,2024-03-06,2024-03,30,out,3711.66,3711.66,,RUB,Счет по сбору платежей юридических лиц района Тверской,7702070139,,"код 1079067826#0224 взносы на кап.ремонт за февраль 2024 г. МС/ФКР № 3781464000452018, НДС не облагается.",Sber statement,FILE-103,r56,UNMATCHED,,SBER,N
e11a5bdf657a1fb5,40702810638040103938,LE-OOO-SALON-YANINA,2024-03-06,2024-03,27,out,5655.74,5655.74,,RUB,Счет по сбору платежей юридических лиц района Тверской,7702070139,,"код 1079058233#0124 взносы на кап.ремонт за январь 2024 г. МС/ФКР № 3781464000452018, НДС не облагается.",Sber statement,FILE-103,r57,UNMATCHED,,SBER,N
fe7cab6d6cec3c8f,40702810638040103938,LE-OOO-SALON-YANINA,2024-03-06,2024-03,28,out,5655.74,5655.74,,RUB,Счет по сбору платежей юридических лиц района Тверской,7702070139,,"код 1079058233#0224 взносы на кап.ремонт за февраль 2024 г. МС/ФКР № 3781464000452018, НДС не облагается.",Sber statement,FILE-103,r58,UNMATCHED,,SBER,N
0a7ebc160c818d96,40702810638040103938,LE-OOO-SALON-YANINA,2024-03-06,2024-03,29,out,5655.74,5655.74,,RUB,Счет по сбору платежей юридических лиц района Тверской,7702070139,,"код 1079058233#0324 взносы на кап.ремонт за март 2024 г. МС/ФКР № 3781464000452018, НДС не облагается.",Sber statement,FILE-103,r59,UNMATCHED,,SBER,N
f1173cd198b21b6b,40702810638040103938,LE-OOO-SALON-YANINA,2024-03-06,2024-03,23,out,8981.68,8981.68,,RUB,"АО ""ЭКОТЕХПРОМ""",9706038813,,оплата за вывоз ТБО в феврале 2024 г. по сч. ЦАО-0012381 от 29.02.2024 г. НДС не облагается.,Sber statement,FILE-103,r60,UNMATCHED,,SBER,N
68785bed21a7f7db,40702810638040103938,LE-OOO-SALON-YANINA,2024-03-06,2024-03,33,out,14880.0,14880.0,,RUB,"ООО ""ЧОП ""Агентство БАСТИОН""",7719034467,,оплата по сч.24 от 29.02.2024 г. за охрану в марте 2024 г. НДС не облагается.,Sber statement,FILE-103,r61,UNMATCHED,,SBER,N
091c2c3d24ef46be,40702810638040103938,LE-OOO-SALON-YANINA,2024-03-06,2024-03,32,out,21115.75,21115.75,,RUB,Счет по сбору платежей юридических лиц района Тверской,7702070139,,(1073906545#0224) Коммунальные и эксплуатационные услуги за февраль 2024 года по сч. 4240 от 29.02.2024 г. по дог.645 от 01.10.2013 В том числе НДС 20 % - 3519.29 рублей.,Sber statement,FILE-103,r62,UNMATCHED,,SBER,N
85cdc401e0f16368,40702810638040103938,LE-OOO-SALON-YANINA,2024-03-07,2024-03,356,out,65.93,65.93,,RUB,ПАО Ростелеком,7707049388,,За услуги связи за Февраль 2024 ИТОГО: 65-93 НДС: 10-99 Согласно счету-фактуре №842401/50/0082154 от 29-02-2024 и договору №91407 от 11.01.2005,Sber statement,FILE-103,r63,UNMATCHED,,SBER,N
969e692a4a37fad8,40702810638040103938,LE-OOO-SALON-YANINA,2024-03-13,2024-03,457206,out,37.0,37.0,,RUB,Московский банк ПАО СБЕРБАНК,7707083893,,"Комиссия в другие банки (кредитные организации, Банк России) за ПП/ПТ через ДБО согласно договору РКО №40702810638040103938 от '28/09/1999'. Документы: №34 (18894.06 RUR  ) от 13/03/24 Без НДС",Sber statement,FILE-103,r64,UNMATCHED,,SBER,N
36992fecde61fc50,40702810638040103938,LE-OOO-SALON-YANINA,2024-03-13,2024-03,34,out,18894.06,18894.06,,RUB,Счет по сбору платежей юридических лиц района Тверской,7702070139,,(1071904917#0224) Коммунальные и эксплуатационные услуги за февраль 2024 года по сч. 4160 от 29.02.2024 г. по дог. 448 от 01.01.2009 В том числе НДС 20 % - 3149.01 рублей.,Sber statement,FILE-103,r65,UNMATCHED,,SBER,N
de36c3ca242871d3,40702810638040103938,LE-OOO-SALON-YANINA,2024-03-18,2024-03,994922,out,111.0,111.0,,RUB,Московский банк ПАО СБЕРБАНК,7707083893,,"Комиссия в другие банки (кредитные организации, Банк России) за ПП/ПТ через ДБО согласно договору РКО №40702810638040103938 от '28/09/1999'. Документы:  Документ(ы):; от 15/03/24 №№: 289907 (7124 RUR ",Sber statement,FILE-103,r66,UNMATCHED,,SBER,N
3c69fd82038a63e7,40702810638040103938,LE-OOO-SALON-YANINA,2024-03-18,2024-03,289907,out,7124.0,7124.0,,RUB,"АО ""Мосэнергосбыт""",7736520080,,30% стоимость электроэнергии (мощности)  за  Апрель 2024 г. Договор энергоснабжения 77640001001950 от 07.12.2006 согласно счета №41000224289907 от 15.03.2024 в т.ч. НДС 1187.33,Sber statement,FILE-103,r67,UNMATCHED,,SBER,N
8c34c276d6c68b91,40702810638040103938,LE-OOO-SALON-YANINA,2024-03-18,2024-03,289714,out,7124.0,7124.0,,RUB,"АО ""Мосэнергосбыт""",7736520080,,30% стоимость электроэнергии (мощности)  за  Апрель 2024 г. Договор энергоснабжения 77640001001950 от 07.12.2006 согласно счета №42800224289714 от 15.03.2024 в т.ч. НДС 1187.33,Sber statement,FILE-103,r68,UNMATCHED,,SBER,N
92ad346480eb464b,40702810638040103938,LE-OOO-SALON-YANINA,2024-03-18,2024-03,289652,out,9498.0,9498.0,,RUB,"АО ""Мосэнергосбыт""",7736520080,,40% стоимость электроэнергии (мощности)  за  Апрель 2024 г. Договор энергоснабжения 77640001001950 от 07.12.2006 согласно счета №42500224289652 от 15.03.2024 в т.ч. НДС 1583.00,Sber statement,FILE-103,r69,UNMATCHED,,SBER,N
167a977225f53a7b,40702810638040103938,LE-OOO-SALON-YANINA,2024-03-21,2024-03,729600,out,10.0,10.0,,RUB,Московский банк ПАО СБЕРБАНК,7707083893,,"!НДС с суммы платы за услугу ""Организация обслуживания небанковскими сервисами"" в рамках пакета услуг Набирая обороты по договору 40702810638040103938 за период с 22.03.2024 по 21.05.2025",Sber statement,FILE-103,r70,UNMATCHED,,SBER,N
2d90b837109d3267,40702810638040103938,LE-OOO-SALON-YANINA,2024-03-21,2024-03,729602,out,50.0,50.0,,RUB,Доп. офис №1762,,,"!Комиссия за услугу ""Организация обслуживания небанковскими сервисами"" в рамках пакета услуг Набирая обороты по договору 40702810638040103938 за период с 22.03.2024 по 21.05.2025",Sber statement,FILE-103,r71,UNMATCHED,,SBER,N
914a0d8a3130dcb4,40702810638040103938,LE-OOO-SALON-YANINA,2024-03-21,2024-03,729601,out,15420.0,15420.0,,RUB,Доп. офис №1762,,,!Комиссия за пакет услуг Набирая обороты по договору 40702810638040103938 за период с 22.03.2024 по 21.05.2025,Sber statement,FILE-103,r72,UNMATCHED,,SBER,N
162f72acbeeeed17,40702810638040103938,LE-OOO-SALON-YANINA,2024-03-25,2024-03,35,out,50000.0,50000.0,,RUB,"РОССИЙСКИЙ КРАСНЫЙ КРЕСТ, РКК",7728014523,,"Благотворительное пожертвование на помощь семьям погибших, семьям пострадавших и пострадавшим при теракте в Крокус Сити Холл НДС не облагается.",Sber statement,FILE-103,r73,UNMATCHED,,SBER,N
e66517403ce0a314,40702810638040103938,LE-OOO-SALON-YANINA,2024-03-26,2024-03,36,out,26580.0,26580.0,,RUB,"ООО ""Виктория ИТ-сопровождение""",7706768421,,Оплата по сч. П-000001058 от 20.03.2024 г. НДС не облагается.,Sber statement,FILE-103,r74,UNMATCHED,,SBER,N
5ba802cec45f3fff,40702810638040103938,LE-OOO-SALON-YANINA,2024-04-01,2024-04,353372,out,1422.58,1422.58,,RUB,Московский банк ПАО СБЕРБАНК,7707083893,,Комиссия за ведение счета '40702810638040103938' от '28/09/1999' за период с '29/02/2024' по '31/03/2024' за 21 дней. НДС не облагается,Sber statement,FILE-103,r75,UNMATCHED,,SBER,N
80e1ea732e417007,40702810638040103938,LE-OOO-SALON-YANINA,2024-04-07,2024-04,50,in,140000.0,,140000.0,RUB,"ООО ""ДЕКОР""",7735518240,,ОПЛАТА ЗА АРЕНДУ ПО ДОГОВОРУ АРЕНДЫ № 1/24 ОТ 09.01.2024 Г. НДС НЕ ОБЛАГАЕТСЯ,Sber statement,FILE-103,r76,UNMATCHED,,SBER,N
268255009171cf18,40702810638040103938,LE-OOO-SALON-YANINA,2024-04-16,2024-04,293498,out,5896.0,5896.0,,RUB,"АО ""Мосэнергосбыт""",7736520080,,30% стоимость электроэнергии (мощности)  за  Май 2024 г. Договор энергоснабжения 77640001001950 от 07.12.2006 согласно счета №42800324293498 от 15.04.2024 в т.ч. НДС 982.67,Sber statement,FILE-103,r77,UNMATCHED,,SBER,N
c95aff633415b7df,40702810638040103938,LE-OOO-SALON-YANINA,2024-04-16,2024-04,293476,out,5896.0,5896.0,,RUB,"АО ""Мосэнергосбыт""",7736520080,,30% стоимость электроэнергии (мощности)  за  Май 2024 г. Договор энергоснабжения 77640001001950 от 07.12.2006 согласно счета №41000324293476 от 15.04.2024 в т.ч. НДС 982.67,Sber statement,FILE-103,r78,UNMATCHED,,SBER,N
5694430a97fa37c2,40702810638040103938,LE-OOO-SALON-YANINA,2024-04-16,2024-04,293455,out,7861.0,7861.0,,RUB,"АО ""Мосэнергосбыт""",7736520080,,40% стоимость электроэнергии (мощности)  за  Май 2024 г. Договор энергоснабжения 77640001001950 от 07.12.2006 согласно счета №42500324293455 от 15.04.2024 в т.ч. НДС 1310.17,Sber statement,FILE-103,r79,UNMATCHED,,SBER,N
3b17eab7cd5ee71d,40702810638040103938,LE-OOO-SALON-YANINA,2024-04-18,2024-04,48,out,138.0,138.0,,RUB,"АО ""КОМКОР""",7717020170,,"оплата за интернет по сч. 26548-100/03.24-38625 от 31.03.2024 гпо договору № 82851200 от 29.10.09, В том числе НДС 20 % - 23.00 рублей.",Sber statement,FILE-103,r80,UNMATCHED,,SBER,N
